election_id,candidate_id,candidate_name,affiliation_id,affiliation_party,overview
ct.uscongress.1823,WA0224,Abel Wheeler,NA,Democratic-Republican,1
ct.uscongress.1823,WL0084,Lemuel Whiting,NA,NA,1
ct.uscongress.1825,TG0001,Gideon Tomlinson,NA,Democratic-Republican,6266
ct.uscongress.1825,PE0012,Elisha Phelps,NA,Democratic-Republican,5934
ct.uscongress.1825,IR0000,Ralph I. Ingersoll,NA,Democratic-Republican,5545
ct.uscongress.1825,MO0000,Orange Merwin,NA,Democratic-Republican,5518
ct.uscongress.1825,BN0014,Noyes Barber,NA,Democratic-Republican,4401
ct.uscongress.1825,BJ1555,John Baldwin,NA,Democratic-Republican,3653
ct.uscongress.1825,BD0248,Daniel Burrows,NA,Democratic-Republican,1785
ct.uscongress.1825,TE0007,Elisha Tracy,NA,Democratic-Republican,1491
ct.uscongress.1825,PT0001,Timothy Pitkin,NA,Federalist,1315
ct.uscongress.1825,WC0000,Calvin Willey,NA,Democratic-Republican,911
ct.uscongress.1825,FS0001,Samuel A. Foot,NA,Democratic-Republican,575
ct.uscongress.1825,BA0002,Asa Bacon,NA,Federalist,409
ct.uscongress.1825,KD0044,Dennis Kimberly,NA,Democratic-Republican,342
ct.uscongress.1825,LL0001,Lyman Law,NA,Democratic-Republican,315
ct.uscongress.1825,CS0269,Samuel Church,NA,Democratic-Republican,305
ct.uscongress.1825,FR0000,Robert Fairchild,NA,Democratic-Republican,220
ct.uscongress.1825,GJ0012,Jacob B. Gurley,NA,Federalist,197
ct.uscongress.1825,SR0005,Roger M. Sherman,NA,Federalist,195
ct.uscongress.1825,WT0003,Thomas S. Williams,NA,Federalist,149
ct.uscongress.1825,BC0189,Clark Bissell,NA,NA,129
ct.uscongress.1825,DC0000,Charles Denison,NA,Federalist,92
ct.uscongress.1825,WF0018,Frederick Wolcott,NA,Federalist,74
ct.uscongress.1825,JN0022,Nathan Johnson,NA,Democratic-Republican,69
ct.uscongress.1825,PJ0003,John T. Peters,NA,Democratic-Republican,66
ct.uscongress.1825,SE0220,Ebenezer Stoddard,NA,Democratic-Republican,59
ct.uscongress.1825,SA0013,Ansel Sterling,NA,Democratic-Republican,48
ct.uscongress.1825,WS0250,Samuel Whitman,NA,NA,42
ct.uscongress.1825,HR0000,Rufus Hitchcock,NA,Democratic-Republican,38
ct.uscongress.1825,SS0000,Samuel B. Sherwood,NA,Federalist,37
ct.uscongress.1825,GC0005,Calvin Goddard,NA,Democratic-Republican,36
ct.uscongress.1825,PT0160,Thomas S. Perkins,NA,Democratic-Republican,34
ct.uscongress.1825,FN0052,Nathaniel Foy,NA,NA,27
ct.uscongress.1825,EH0032,Henry L. Ellsworth,NA,Federalist,23
ct.uscongress.1825,SW0445,William L. Storrs,NA,NA,23
ct.uscongress.1825,WT0172,Thomas Williams,NA,Federalist,23
ct.uscongress.1825,DS0003,Samuel W. Dana,NA,Federalist,22
ct.uscongress.1825,EJ0007,Jonathan W. Edwards,NA,Federalist,22
ct.uscongress.1825,HC0160,Charles P. Huntington,NA,NA,21
ct.uscongress.1825,TC0068,Charles Taintor,NA,NA,21
ct.uscongress.1825,BS0001,Simeon Baldwin,NA,Federalist,20
ct.uscongress.1825,BE0023,Enoch Burrows,NA,Democratic-Republican,20
ct.uscongress.1825,KD0065,Dennis Kimball,NA,NA,19
ct.uscongress.1825,RJ0004,John Russ,NA,Democratic-Republican,18
ct.uscongress.1825,HE0013,Elijah Hubbard,NA,Federalist,17
ct.uscongress.1825,WI0063,Ichabod Ward,NA,NA,17
ct.uscongress.1825,BD0250,Daniel Bacon,NA,Democratic-Republican,15
ct.uscongress.1825,CH0110,Henry Channing,NA,Democratic-Republican,15
ct.uscongress.1825,JA0055,Andrew T. Judson,NA,Democratic-Republican,15
ct.uscongress.1825,BD0245,David Burrows,NA,NA,14
ct.uscongress.1825,EW0092,William W. Ellsworth,NA,NA,14
ct.uscongress.1825,SE0001,Elisha Sterling,NA,Federalist,14
ct.uscongress.1825,HJ1267,John Hallam,NA,Democratic-Republican,12
ct.uscongress.1825,BE0262,Edmund Badger,NA,Democratic-Republican,11
ct.uscongress.1825,HR0009,Roger Huntington,NA,Democratic-Republican,11
ct.uscongress.1825,WA0004,Asa Willey,NA,Federalist,11
ct.uscongress.1825,HJ0022,John Hall,NA,Federalist,10
ct.uscongress.1825,KD0070,Daniel Kimberly,NA,Democratic-Republican,10
ct.uscongress.1825,DD0000,David Daggett,NA,Federalist,9
ct.uscongress.1825,HW0332,William Hungerford,NA,Federalist,9
ct.uscongress.1825,SG0196,George Stannard,NA,NA,9
ct.uscongress.1825,TJ0540,Joseph Trumbull,NA,NA,9
ct.uscongress.1825,BJ0028,Jonathan Barnes,NA,Federalist,8
ct.uscongress.1825,EH0001,Henry W. Edwards,NA,Democratic-Republican,8
ct.uscongress.1825,HJ1258,Jabez H. Huntington,NA,Federalist,8
ct.uscongress.1825,LG0089,George Larned,NA,Federalist,8
ct.uscongress.1825,SN0016,Nathan Smith,NA,Federalist,7
ct.uscongress.1825,BS0029,Seth P. Beers,NA,Democratic-Republican,6
ct.uscongress.1825,BN0004,Noah B. Benedict,NA,Federalist,6
ct.uscongress.1825,FD0076,"Daniel Frost, Jr.",NA,Federalist,6
ct.uscongress.1825,TL0033,Lodowick Torduk,NA,NA,6
ct.uscongress.1825,EJ0009,Joseph Eaton,NA,Federalist,5
ct.uscongress.1825,PC0093,Charles Pict,NA,NA,5
ct.uscongress.1825,CJ1111,John W. Clillun,NA,NA,4
ct.uscongress.1825,EC0000,Cushing Eells,NA,Democratic-Republican,4
ct.uscongress.1825,HU0000,Uriel Holmes,NA,Federalist,4
ct.uscongress.1825,SP0149,Perry Smith,NA,Democratic-Republican,4
ct.uscongress.1825,TE0091,Elias Tracy,NA,Democratic-Republican,4
ct.uscongress.1825,CS0276,Samuel Childs,NA,NA,3
ct.uscongress.1825,KW0062,Walter B. Kibbe,NA,Democratic-Republican,3
ct.uscongress.1825,LL0006,Luther Loomis,NA,Democratic-Republican,3
ct.uscongress.1825,PD0008,David Plant,NA,Democratic-Republican,3
ct.uscongress.1825,SG0001,George W. Stanley,NA,NA,3
ct.uscongress.1825,SH0167,Henry Strong,NA,NA,3
ct.uscongress.1825,SS0345,Samuel B. Sturges,NA,NA,3
ct.uscongress.1825,WW0015,William T. Williams,NA,Federalist,3
ct.uscongress.1825,BA0314,Asa Brown,NA,NA,2
ct.uscongress.1825,CE0020,Epaphroditus Champion,NA,Federalist,2
ct.uscongress.1825,CJ1104,Joseph W. Cone,NA,NA,2
ct.uscongress.1825,DT0007,Thomas Day,NA,Democratic-Republican,2
ct.uscongress.1825,EW0080,Walter W. Edwards,NA,NA,2
ct.uscongress.1825,GJ0008,James Gould,NA,NA,2
ct.uscongress.1825,GJ0640,Josiah Griffin,NA,Federalist,2
ct.uscongress.1825,HO0041,Ozias Holmes,NA,NA,2
ct.uscongress.1825,KJ0319,James Kimberly,NA,NA,2
ct.uscongress.1825,LG0088,George O. Lewis,NA,NA,2
ct.uscongress.1825,MP0086,Phinehas Minor,NA,Democratic-Republican,2
ct.uscongress.1825,MJ0022,Jonathan O. Moseley,NA,Federalist,2
ct.uscongress.1825,MS0220,Seth Marshall,NA,Democratic-Republican,2
ct.uscongress.1825,SJ0013,Jonathan G. Smith,NA,NA,2
ct.uscongress.1825,TD0014,Daniel Tomlinson,NA,Federalist,2
ct.uscongress.1825,WJ0024,John Welch,NA,Democratic-Republican,2
ct.uscongress.1825,BH0223,Homer Boardman,NA,Democratic-Republican,1
ct.uscongress.1825,BW0482,William W. Boardman,NA,NA,1
ct.uscongress.1825,BE0257,Elisha Brigham,NA,Democratic-Republican,1
ct.uscongress.1825,BW0017,William Bristol,NA,Democratic-Republican,1
ct.uscongress.1825,CS0273,Simon Carpenter,NA,NA,1
ct.uscongress.1825,CO0023,Oliver Chapin,NA,Federalist,1
ct.uscongress.1825,CT0216,Theophilus B. Chandler,NA,Federalist,1
ct.uscongress.1825,CI0066,Isaac Chapman,NA,NA,1
ct.uscongress.1825,CL0078,Law Church,NA,NA,1
ct.uscongress.1825,CW0390,William L. Cleaveland,NA,NA,1
ct.uscongress.1825,CW0394,Walter W. Crawford,NA,NA,1
ct.uscongress.1825,DJ0648,James Dodd,NA,NA,1
ct.uscongress.1825,FN0054,Nathan A. Foot,NA,NA,1
ct.uscongress.1825,GS0003,Sylvester Gilbert,NA,Federalist,1
ct.uscongress.1825,GE0001,Elizur Goodrich,NA,Federalist,1
ct.uscongress.1825,GJ0008,James Gould,NA,Federalist,1
ct.uscongress.1825,GM0000,Matthew Griswold,NA,Federalist,1
ct.uscongress.1825,HG0176,George Hall,NA,NA,1
ct.uscongress.1825,HJ1287,Jonathan J. Hitchcock,NA,NA,1
ct.uscongress.1825,HJ1266,Joel Holkins,NA,Federalist,1
ct.uscongress.1825,HM0131,Minor Hotchkiss,NA,Democratic-Republican,1
ct.uscongress.1825,IJ0016,Jirah Isham,NA,Federalist,1
ct.uscongress.1825,JS0061,Stephen Johnson,NA,NA,1
ct.uscongress.1825,KD0064,Dennis Kingsbury,NA,NA,1
ct.uscongress.1825,LJ0005,James Lanman,NA,Democratic-Republican,1
ct.uscongress.1825,LE0109,Ebenezer Learned,NA,NA,1
ct.uscongress.1825,LW0213,William Leonard,NA,NA,1
ct.uscongress.1825,LH0083,Henry Lyman,NA,NA,1
ct.uscongress.1825,LC0077,Charles Loring,NA,NA,1
ct.uscongress.1825,MO0016,Oliver Merwin,NA,NA,1
ct.uscongress.1825,MS0223,Simeon H. Minor,NA,Democratic-Republican,1
ct.uscongress.1825,MB0080,Burnet Monson,NA,NA,1
ct.uscongress.1825,MC0102,Clark Moore,NA,NA,1
ct.uscongress.1825,MJ1173,Joseph Merrick,NA,NA,1
ct.uscongress.1825,NJ0209,"John Nichols, Jr.",NA,Federalist,1
ct.uscongress.1825,PW0250,William Palmer,NA,Federalist,1
ct.uscongress.1825,PE0001,Elias Perkins,NA,Democratic-Republican,1
ct.uscongress.1825,PE0010,Enoch Perkins,NA,Federalist,1
ct.uscongress.1825,PA0183,Augustus Pettibone,NA,Federalist,1
ct.uscongress.1825,PC0098,Charles B. Phelps,NA,NA,1
ct.uscongress.1825,PE0168,Epaphras L. Phelps,NA,Federalist,1
ct.uscongress.1825,PE0157,Ebenezer Phillips,NA,NA,1
ct.uscongress.1825,RH0089,Hiram Rider,NA,Democratic-Republican,1
ct.uscongress.1825,SM0129,Minot Sherman,NA,NA,1
ct.uscongress.1825,SS0021,Seth P. Staples,NA,Federalist,1
ct.uscongress.1825,SE0218,Elisha Stearns,NA,Federalist,1
ct.uscongress.1825,TB0015,Benjamin Talmadge,NA,Federalist,1
ct.uscongress.1825,TC0067,Comfort D. Tillman,NA,NA,1
ct.uscongress.1825,WM0010,Moses Warren,NA,Democratic-Republican,1
ct.uscongress.1825,WS0011,Sylvester Wells,NA,Democratic-Republican,1
de.uscongress.1789,VJ0002,John Vining,NA,NA,898
de.uscongress.1789,SR0023,Rhoads Shankland,NA,NA,491
de.uscongress.1789,BG0002,"Gunning Bedford, Jr.",NA,NA,308
de.uscongress.1789,CJ0087,Joshua Clayton,NA,NA,272
de.uscongress.1789,MA0018,Allen MacLean,NA,NA,90
de.uscongress.1790,VJ0002,John Vining,NA,NA,252
de.uscongress.1790,CJ0087,Joshua Clayton,NA,NA,145
de.uscongress.1790,DT0018,Thomas Duff,NA,NA,104
de.uscongress.1790,BJ0072,John Banning,NA,NA,2
de.uscongress.1790,MN0002,Nathaniel Mitchell,NA,NA,2
de.uscongress.1790,GJ0019,John Gordon,NA,NA,1
de.uscongress.1790,PW0014,William Perry,NA,NA,1
de.uscongress.1792,PJ0032,John Patton,A02,Anti-Federalist,2273
de.uscongress.1792,LH0001,Henry Lattimer,A01,Federalist,2243
de.uscongress.1792,MF0000,Francis Many,NA,NA,685
de.uscongress.1792,RE0089,Edward Roche,NA,NA,465
de.uscongress.1792,BA0023,Andrew Barrett,NA,NA,195
de.uscongress.1794,PJ0032,John Patton,A03,Democratic-Republican,2409
de.uscongress.1794,LH0001,Henry Latimer,A01,Federalist,2285
de.uscongress.1796,BJ0078,James Bayard,A01,Federalist,2292
de.uscongress.1796,PW0014,William Perry,A03,Democratic-Republican,1779
de.uscongress.1798,BJ0078,James Bayard,A01,Federalist,2792
de.uscongress.1798,AA0027,Archibald Alexander,A03,Democratic-Republican,1772
de.uscongress.1800,BJ0078,James A. Bayard,A01,Federalist,2674
de.uscongress.1800,PJ0032,John Patton,A03,Democratic-Republican,2340
de.uscongress.1802,RC0001,Caesar A. Rodney,A03,Democratic-Republican,3421
de.uscongress.1802,BJ0078,James A. Bayard,A01,Federalist,3406
de.uscongress.1804,BJ0078,James A. Bayard,A01,Federalist,4398
de.uscongress.1804,RC0001,Caesar A. Rodney,A03,Democratic-Republican,4040
de.uscongress.1806,BJ0090,James M. Broom,A01,Federalist,2353
de.uscongress.1806,FT0001,Thomas Fitzgerald,A03,Democratic-Republican,830
de.uscongress.1806,HJ0024,Joseph Haslet,A03,Democratic-Republican,382
de.uscongress.1806,MT0004,Thomas Montgomery,A03,Democratic-Republican,323
de.uscongress.1808,VN0010,Nicholas Van Dyke,A01,Federalist,3242
de.uscongress.1808,HJ0024,Joseph Haslet,A03,Democratic-Republican,2837
de.uscongress.1810,RH0001,Henry M. Ridgely,A01,Federalist,3634
de.uscongress.1810,DR0001,Richard C. Dale,A03,Democratic-Republican,3617
de.uscongress.1812,RH0001,Henry M. Ridgely,A01,Federalist,4193
de.uscongress.1812,CT0008,Thomas Cooper,A01,Federalist,4183
de.uscongress.1812,HD0005,David Hall,A03,Democratic-Republican,3221
de.uscongress.1812,DR0001,Richard C. Dale,A03,Democratic-Republican,3210
de.uscongress.1812,ML0002,Lewis MacLane,A01,Federalist,1
de.uscongress.1812,CW0335,William Clements,A01,Federalist,1
de.uscongress.1814,CT0005,Thomas Clayton,A01,Federalist,3964
de.uscongress.1814,CT0008,Thomas Cooper,A01,Federalist,3960
de.uscongress.1814,HW0048,Willard Hall,A03,Democratic-Republican,2547
de.uscongress.1814,RG0002,George Reed,A03,Democratic-Republican,2545
de.uscongress.1814,DE0088,Edward J. Dupont,NA,NA,2
de.uscongress.1814,BJ0090,James M. Broom,A01,Federalist,1
de.uscongress.1814,DR0001,Richard C. Dale,NA,NA,1
de.uscongress.1814,HP0011,Philip Hardcastle,NA,NA,1
de.uscongress.1816,ML0002,Louis MacLane,A01,Federalist,3580
de.uscongress.1816,HW0048,Willard Hall,A03,Democratic-Republican,3534
de.uscongress.1816,RC0001,Caesar A. Rodney,A03,Democratic-Republican,3521
de.uscongress.1816,RC0002,Caleb Rodney,A01,Federalist,3433
de.uscongress.1816,CT0005,Thomas Clayton,A01,Federalist,486
de.uscongress.1816,CT0008,Thomas Cooper,A01,Federalist,390
de.uscongress.1816,RJ0009,James Rodgers,NA,NA,2
de.uscongress.1816,WG0136,George Whitlock,NA,NA,1
de.uscongress.1816,RJ0673,John Reynolds,NA,NA,1
de.uscongress.1816,DR0001,Richard C. Dale,NA,NA,1
de.uscongress.1816,CT0154,Thomas Clark,NA,NA,1
de.uscongress.1818,ML0002,Louis MacLane,A01,Federalist,3098
de.uscongress.1818,HW0048,Willard Hall,A03,Democratic-Republican,3007
de.uscongress.1818,CT0005,Thomas Clayton,A01,Federalist,2902
de.uscongress.1818,RG0002,George Read,A03,Democratic-Republican,2810
de.uscongress.1818,CT0008,Thomas Cooper,A01,Federalist,10
de.uscongress.1818,CJ0105,John Caldwell,A01,Federalist,9
de.uscongress.1818,HT0198,Thomas Hall,NA,NA,9
de.uscongress.1818,LJ0495,John Lea,NA,NA,9
de.uscongress.1818,DB0045,Bennett Downs,NA,NA,9
de.uscongress.1818,RW0203,William Reynolds,NA,NA,9
de.uscongress.1818,SJ0072,John Sutton,A03,Democratic-Republican,9
de.uscongress.1818,RG0002,"George Read, Jr.",A03,Democratic-Republican,8
de.uscongress.1818,RC0002,Caleb Rodney,A01,Federalist,5
de.uscongress.1818,RH0001,Henry M. Ridgely,A01,Federalist,4
de.uscongress.1818,RC0001,Caesar A. Rodney,A03,Democratic-Republican,4
de.uscongress.1818,SJ1498,John Stockton,NA,NA,4
de.uscongress.1818,CG0013,George Clark,A03,Democratic-Republican,3
de.uscongress.1818,GA0001,Andrew Gray,A03,Democratic-Republican,3
de.uscongress.1818,BJ0100,"James Booth, Jr.",A01,Federalist,2
de.uscongress.1818,LT0004,Thomas Lea,A01,Federalist,2
de.uscongress.1818,SW0404,William Shipley,A03,Democratic-Republican,2
de.uscongress.1818,BJ1342,John Barr,NA,NA,1
de.uscongress.1818,BJ1340,James Button,NA,NA,1
de.uscongress.1818,FZ0003,Ziba Ferris,NA,NA,1
de.uscongress.1818,HJ1123,Jacob Houton,NA,NA,1
de.uscongress.1818,SJ1499,John Sellars,NA,NA,1
de.uscongress.1818,NA,scattering,NA,NA,58
de.uscongress.1820,RC0001,Caesar A. Rodney,A03,Democratic-Republican,4029
de.uscongress.1820,ML0002,Louis MacLane,A01,Federalist,3918
de.uscongress.1820,HW0048,Willard Hall,A03,Democratic-Republican,3525
de.uscongress.1820,MJ0047,John Mitchell,A01,Federalist,3500
de.uscongress.1820,PW0016,William Poole,NA,NA,14
de.uscongress.1820,HD0013,David Houston,NA,NA,7
de.uscongress.1820,KC0001,Caleb Kirk,NA,NA,2
de.uscongress.1820,BS0038,Samuel H. Black,NA,NA,1
de.uscongress.1820,CJ0099,James Canby,NA,NA,1
de.uscongress.1820,CT0005,Thomas Clayton,A01,Federalist,1
de.uscongress.1820,MT0163,Thomas Mendenhall,NA,NA,1
de.uscongress.1820,RJ0684,J. Rice,NA,NA,1
de.uscongress.1820,RT0127,Thomas Richardson,NA,NA,1
de.uscongress.1820,WG0137,G. Willard,NA,NA,1
de.uscongress.1820,WW0292,William Wood,NA,NA,1
de.uscongress.1820,WJ0824,Joshua Wollaston,NA,NA,1
de.uscongress.1822,ML0002,Louis MacLane,A01,Federalist,4110
de.uscongress.1822,NA0005,Arnold Naudain,A03,Democratic-Republican,3466
de.uscongress.1822,MA0235,Allen MacLane,NA,NA,2
de.uscongress.1822,TJ0492,John Torbert,NA,NA,2
de.uscongress.1822,BH0194,Henry Baly,NA,NA,1
de.uscongress.1822,CJ0108,John Clark,NA,NA,1
de.uscongress.1822,DJ0042,James Derickson,A03,Democratic-Republican,1
de.uscongress.1822,HJ0024,Joseph Haslet,NA,NA,1
de.uscongress.1822,RD0004,Daniel Rodney,A01,Federalist,1
de.uscongress.1822,RJ0009,James Rogers,NA,NA,1
de.uscongress.1822,SI0020,Isaac Starr,NA,NA,1
de.uscongress.1824,ML0002,Louis MacLane,A01,Federalist,3387
de.uscongress.1824,NA0005,Arnold Naudain,A03,Democratic-Republican,3163
ga.uscongress.lowerdistrict.1789,JJ0004,James Jackson,NA,NA,604
ga.uscongress.lowerdistrict.1789,HW0061,William Houston,NA,NA,399
ga.uscongress.lowerdistrict.1789,OH0000,Henry Osborne,NA,NA,172
ga.uscongress.lowerdistrict.1789,SJ0082,James Seagrove,NA,NA,7
ga.uscongress.lowerdistrict.1789,NA,scattering,NA,NA,5
ga.uscongress.middledistrict.1789,BA0026,Abraham Baldwin,NA,NA,1096
ga.uscongress.middledistrict.1789,OH0000,Henry Osborne,NA,NA,241
ga.uscongress.middledistrict.1789,SJ0083,Joseph Sumner,NA,NA,165
ga.uscongress.middledistrict.1789,BI0007,Isaac Briggs,NA,NA,42
ga.uscongress.middledistrict.1789,HW0061,William Houston,NA,NA,23
ga.uscongress.middledistrict.1789,JJ0004,James Jackson,NA,NA,9
ga.uscongress.middledistrict.1789,NA,scattering,NA,NA,8
ga.uscongress.upperdistrict.1789,MG0009,George Matthews,NA,NA,1158
ga.uscongress.upperdistrict.1789,OH0000,Henry Osborne,NA,NA,24
ga.uscongress.upperdistrict.1789,WA0009,Anthony Wayne,NA,NA,8
ga.uscongress.upperdistrict.1789,SJ0083,Joseph Sumner,NA,NA,5
ga.uscongress.upperdistrict.1789,NA,scattering,NA,NA,8
ga.uscongress.MiddleDistrict.1791,BA0026,Abraham Baldwin,A02,Anti-Federalist,330
ga.uscongress.MiddleDistrict.1791,CT0042,Thomas P. Carnes,A01,Federalist,248
ga.uscongress.MiddleDistrict.1791,JJ0004,James Jackson,NA,NA,7
ga.uscongress.MiddleDistrict.1791,JJ0009,John Jones,NA,NA,2
ga.uscongress.NorthernDistrict.1791,WF0022,Francis Willis,A02,Anti-Federalist,549
ga.uscongress.NorthernDistrict.1791,MG0009,George Mathews,A01,Federalist,276
ga.uscongress.SouthernDistrict.1791,WA0009,Anthony Wayne,A01,Federalist,278
ga.uscongress.SouthernDistrict.1791,JJ0004,James Jackson,A02,Anti-Federalist,273
ga.uscongress.SouthernDistrict.1791,NA,scattering,NA,NA,1
ga.uscongress.1792,BA0026,Abraham Baldwin,A03,Democratic-Republican,5488
ga.uscongress.1792,CT0042,Thomas P. Carnes,A01,Federalist,3632
ga.uscongress.1792,MG0009,George Matthews,A01,Federalist,1334
ga.uscongress.1792,MJ0057,John Milledge,A03,Democratic-Republican,1002
ga.uscongress.1792,WF0022,Francis Willis,NA,NA,824
ga.uscongress.1792,JJ0004,James Jackson,NA,NA,20
ga.uscongress.1792,MM0004,Matthew MacAllister,A01,Federalist,8
ga.uscongress.1792,NA,scattering,NA,NA,14
ga.uscongress.1795,MJ0057,John Milledge,NA,NA,1487
ga.uscongress.1795,BA0026,Abraham Baldwin,NA,NA,1391
ga.uscongress.1795,CT0042,Thomas P. Carnes,NA,NA,1150
ga.uscongress.1795,WJ0062,Jacob B. Waldburber,NA,NA,1143
ga.uscongress.1795,SJ0091,James Sims,NA,NA,941
ga.uscongress.1795,WF0022,Francis Willis,NA,NA,765
ga.uscongress.1795,ML0009,Lachlan MacIntosh,NA,NA,290
ga.uscongress.1795,BS0271,Samuel Blackbourn,NA,NA,38
ga.uscongress.1795,AJ0400,James Adcock,NA,NA,37
ga.uscongress.1795,SW0408,White B. Smith,NA,NA,7
ga.uscongress.1795,RJ0686,James Reia,NA,NA,5
ga.uscongress.1795,SR0183,Richard Sims,NA,NA,4
ga.uscongress.1795,MZ0007,Zachariah Marshall,NA,NA,3
ga.uscongress.1795,CJ0955,"Joseph Cray, Jr.",NA,NA,2
ga.uscongress.1795,SJ1238,James Simmons,NA,NA,2
ga.uscongress.1795,SJ1239,John Spencer,NA,NA,2
ga.uscongress.1795,FW0005,William Few,NA,NA,1
ga.uscongress.1795,FG0039,George Foalas,NA,NA,1
ga.uscongress.1795,JJ0010,James Jones,NA,NA,1
ga.uscongress.1795,MJ1058,John Marshall,NA,NA,1
ga.uscongress.1795,PD0104,David Perryman,NA,NA,1
ga.uscongress.1795,RG0063,George Ray,NA,NA,1
ga.uscongress.1795,SJ1233,J. Stone,NA,NA,1
ga.uscongress.1795,TB0057,Bartholomew Thompson,NA,NA,1
ga.uscongress.1795,WE0173,Elias Wilbourne,NA,NA,1
ga.uscongress.1796,BA0026,Abraham Baldwin,A03,Democratic-Republican,5932
ga.uscongress.1796,MJ0057,John Milledge,A03,Democratic-Republican,5489
ga.uscongress.1796,CT0042,Thomas P. Carnes,A01,Federalist,3104
ga.uscongress.1796,WF0022,Francis Willis,A01,Federalist,1745
ga.uscongress.1796,NG0000,George Nailor,A03,Democratic-Republican,295
ga.uscongress.1796,BW0037,William Barnett,NA,NA,5
ga.uscongress.1796,GT0021,Thomas Glascock,NA,NA,2
ga.uscongress.1796,CH0029,Howell Cobb,NA,NA,1
ga.uscongress.1796,EA0052,A.C.G. Elholm,NA,NA,1
ga.uscongress.1796,TJ0074,Josiah Tatnall,NA,NA,1
ga.uscongress.1796,TJ0469,John W. Thompson,NA,NA,1
ga.uscongress.1798,JJ0010,James Jones,A01,Federalist,4264
ga.uscongress.1798,TB0026,Benjamin Taliaferro,A01,Federalist,3823
ga.uscongress.1798,BA0026,Abraham Baldwin,A03,Democratic-Republican,3135
ga.uscongress.1798,MJ0057,John Milledge,A03,Democratic-Republican,192
ga.uscongress.1798,JS0022,Seaborn Jones,NA,NA,13
ga.uscongress.1798,PT0113,Thomas Pohill,NA,NA,4
ga.uscongress.1798,KJ0327,John Kogler,NA,NA,2
ga.uscongress.1798,SJ0094,Jesse Scruggs,NA,NA,2
ga.uscongress.1798,WG0006,George Walton,NA,NA,1
ga.uscongress.1798,WR0006,Robert Watkins,NA,NA,1
ga.uscongress.1800,JJ0010,James Jones,NA,NA,8616
ga.uscongress.1800,TB0026,Benjamin Taliaferro,A01,Federalist,7568
ga.uscongress.1800,WF0022,Francis Willis,NA,NA,1791
ga.uscongress.1800,SW0409,William Stevens,NA,NA,29
ga.uscongress.1800,CJ0956,James Cochran,NA,NA,2
ga.uscongress.1800,GJ0370,James Gibson,NA,NA,2
ga.uscongress.1800,MJ0057,John Milledge,NA,NA,2
ga.uscongress.1800,AR0065,Robert Abercrombie,NA,NA,1
ga.uscongress.1800,BA0026,Abraham Baldwin,NA,NA,1
ga.uscongress.1800,CT0042,Thomas P. Carnes,NA,NA,1
ga.uscongress.1800,LJ0021,John London,NA,NA,1
ga.uscongress.1800,OD0013,Daniel Ouensels,NA,NA,1
ga.uscongress.1800,PJ0625,Joseph Plumer,NA,NA,1
ga.uscongress.1800,SJ0094,Jesse Scruggs,NA,NA,1
ga.uscongress.1802,MJ0057,John Milledge,A03,Democratic-Republican,8138
ga.uscongress.1802,MD0013,David Meriwether,A03,Democratic-Republican,7763
ga.uscongress.1802,EP0004,Peter Early,A01,Federalist,7305
