candidate_id,candidate_name
AR0060,"Allen, Robert"
AR0061,"Atwater, Reuben"
AR0062,"Armstead, R. B."
AR0063,"Anderson, Robert"
AR0064,"Allen, Robert"
AR0065,"Abercrombie, Robert"
AR0066,"Allen, Robert"
AR0067,"Alderman, Robert"
AR8775,"Anderson, Robert"
AS0000,"Austin, Stephen F."
AS0001,"Abbe, Shubael"
AS0002,"Arnold, Stephen"
AS0003,"Alston, Stephen"
AS0004,"Alexander, Samuel"
AS0005,"Albers, Solomon G."
AS0006,"Adams, Simon"
AS0007,"Ayres, Samuel"
AS0008,"Atkinson, Sherwood W."
AS0009,"Abbot, Samuel"
AS0010,"Abel, Samuel"
AS0011,"Alden, Seth"
AS0012,"Allen, Solomon"
AS0013,"Archer, Stevenson"
AS0014,"Augustus, Samuel"
AS0015,"Allen, Samuel"
AS0016,"Arnwine, Samuel"
AS0017,"Ashe, Samuel P."
AS0018,"Anderson, S."
AS0019,"Arnold, Samuel G."
AS0020,"Amspoker, Samuel"
AS0021,"Axtell, Samuel L."
AS0022,"Adams, Samuel"
AS0023,"Auld, Samuel"
AS0024,"Allen, Samuel C."
AS0025,"Angier, Samuel"
AS0026,"Aiken, Solomon"
AS0027,"Alline, Samuel"
AS0028,"Archer, Samuel"
AS0029,"Athinwall, Samuel"
AS0030,"Austin, Samuel"
AS0031,"Ayes, Samuel"
AS0032,"Allen, Simeon"
AS0033,"Austin, Stephen T."
AS0034,"Arniwine, Samuel"
AS0035,"Allen, Samuel F."
AS0036,"Austin, Samuel"
AS0037,"Allen, Silas"
AS0038,"Ashe, Samuel"
AS0039,"Alston, Samuel"
AS0040,"Allen, Seth"
AS0041,"Andrews, Seth"
AS0042,"Akerly, Samuel"
AS0043,"Allen, Seth"
AS0044,"Archer, Samuel"
AS0045,"Aikens, Samuel"
AS0046,"Ashmead, Samuel"
AS0047,"Ainsworth, Samuel"
AS0048,"Adams, Samuel"
AS0049,"Agnew, Samuel"
AS0050,"Allen, Solomon"
AS0051,"Allen, Stephen"
AS0052,"Arnold, Stephen"
AS0053,"Awl, Samuel"
AS0054,"Adams, Samuel"
AS0055,"Adriance, Samuel P."
AS0056,"Austin, Shadrach"
AS0057,"Aykroyd, Samuel"
AS0058,"Archer, Samuel"
AS0059,"Anderson, Samuel"
AS0060,"Austin, Samuel"
AS0061,"Auchmuty, Samuel, Jr."
AS0062,"Albright, Solomon"
AS0063,"Allen, Samuel"
AS0064,"Alley, Saul"
AS0065,"Alexander, S."
AS0066,"Atkinson, Samuel"
AS0067,"Atkinson, Samuel"
AS0068,"Andrews, Senekee"
AS0069,"Anthony, Seth"
AS0070,"Allen, Stephen"
AS0071,"Anderson, Samuel"
AS0072,"Archer, Samuel B."
AS0073,"Arce, Samuel"
AS0074,"Arnel, Stephen"
AS0075,"Anstine, Simon"
AS0076,"Adams, Simon"
AS0077,"Achie, Samuel"
AS0078,"Armor, Samuel"
AS0079,"Auchmutz, Samuel"
AS0080,"Allen, Samuel"
AS0081,"Austin, Samuel"
AS0082,"Axtell, Silas"
AS0083,"Adams, Simon"
AS0084,"Aikens, Solomon"
AS0085,"Arnold, Samuel"
AS0744,"Alston, Samuel"
AT0000,"Arnett, Thomas"
AT0001,"Anderson, Thomas"
AT0002,"Anderson, Thomas"
AT0003,"Allen, Tandy"
AT0004,"Anderson, T."
AT0005,"Ayet, Thomas"
AT0006,"Angor, Thomas S."
AT0007,"Ayres, Thomas"
AT0008,"Allen, Thomas"
AT0009,"Addison, Thomas G."
AT0010,"Almy, Tillinghast"
AT0011,"Adams, Thomas"
AT0012,"Allibone, Thomas"
AT0013,"Alexander, Thomas"
AT0014,"Andrews, Thomas"
AT0015,"Alden, Timothy"
AT0016,"Adams, Thomas"
AT0017,"Adams, Thomas B."
AT0018,"Allen, Thomas"
AT0019,"Armstrong, Thomas"
AT0020,"American, True"
AT0021,"Austin, Thaddeus R."
AT0022,"Alexander, Thomas"
AT0023,"Ackley, Thomas"
AT0024,"Aldridge, Thomas"
AT0025,"Archibald, Thomas"
AT0026,"Adams, Truman"
AT0027,"Armstrong, Thomas"
AT0028,"Allen, Turo"
AT0029,"Alston, Thomas H."
AT0030,"Alexander, Thomas"
AT0031,"Arrinton, Thomas"
AT0032,"Abbott, Thomas"
AT0033,"Amies, Thomas, Jr."
AT0034,"Adams, Thomas"
AT0035,"Acheson, Thomas"
AT0036,"Anderson, Thomas"
AT0037,"Atkinson, Thomas"
AT0038,"Ashbridge, Thomas"
AT0039,"Allason, Thomas"
AT0040,"Allen, Tunis"
AT0041,"Annsely, Thomas"
AT0042,"Alden, Timothy"
AT0043,"Arnold, Thomas"
AT0044,"Ashby, Thomas"
AT0045,"Anderson, Thomas"
AT0046,"Allston, Thomas P."
AT0047,"Arnold, T.D."
AT0048,"Anderson, Thomas"
AT0049,"Amory, Thomas"
AT0050,"Anderson, Thomas"
AT0051,"Anderson, Thomas"
AT0052,"Allen, Thomas"
AT0053,"Anderson, Thomas"
AT0054,"Alexander, Thadeus"
AT0055,"Auger, Titus"
AT0056,"Allen, Thomas"
AT0057,"Allen, Timothy"
AU0001,"Angier, Unit"
AV0000,"Allen, Vine"
AV0001,"Allen, Valentine"
AW0000,"Atwood, William"
AW0001,"Allen, William O."
AW0002,"Adams, William"
AW0003,"Alaband, William, Sen."
AW0004,"Asquith, William"
AW0005,"Alexander, William"
AW0006,"Alexander, William M."
AW0007,"Alford, William"
AW0008,"Avery, William"
AW0009,"Allen, William B."
AW0010,"Archer, William B."
AW0011,"Abbott, William"
AW0012,"Anderson, W."
AW0013,"Allen, William, Jr."
AW0014,"Aikins, William"
AW0015,"Arnold, William"
AW0016,"Allen, William H."
AW0017,"Adams, William"
AW0018,"Avery, Waightstill"
AW0019,"Allen, W. L."
AW0020,"Alexander, W. S."
AW0021,"Aspinwall, William"
AW0022,"Alford, Warren"
AW0023,"Armstead, Westward"
AW0024,"Ashbridge, William"
AW0025,"Atler, William A."
AW0026,"Alston, William"
AW0027,"Armstrong, William"
AW0028,"Allgood, William"
AW0029,"Ashley, Warren"
AW0030,"Arnold, William"
AW0031,"Austin, William"
AW0032,"Austin, William"
AW0033,"Adams, William"
AW0034,"Aspinwall, William, Jr."
AW0035,"Austin, William"
AW0036,"Adams, William M."
AW0037,"Ashley, William H."
AW0038,"Adams, William W."
AW0039,"Anderson, William"
AW0040,"Atkinson, William K."
AW0041,"Armstrong, William"
AW0042,"Andrews, William"
AW0043,"Adams, W."
AW0044,"Aikin, William"
AW0045,"Adams, William H."
AW0046,"Angel, William G."
AW0047,"Alston, Willis"
AW0048,"Arrington, William"
AW0049,"Arnold, William"
AW0052,"Alves, Walter"
AW0053,"Aylesworth, William"
AW0059,"Arnold, Whitlock"
AW0060,"Allison, William"
AW0061,"Ames, Winslow"
AW0062,"Adams, William"
AW0063,"Almy, William"
AW0064,"Allen, William"
AW0065,"Alburtis, William"
AW0066,"Adee, William"
AW0067,"Allen, William M."
AW0068,"Askew, William"
AW0069,"Akin, William"
AW0070,"Ayers, William"
AW0071,"Alban, William"
AW0072,"Alexander, William"
AW0073,"Adams, William"
AW0074,"Adcock, William"
AW0075,"Anderson, William"
AW0076,"Alexander, William K."
AW0077,"Abeil, William"
AW0078,"Austin, William K."
AW0079,"Arnold, William H."
AW0080,"Alexander, William"
AW0081,"Armstrong, William"
AW0082,"Aylett, William"
AW0083,"Alexander, William"
AW0084,"Anderson, William E."
AW0085,"Agar, William, Jr."
AW0086,"Avery, William"
AW0087,"Atlee, William P."
AW0088,"Anderson, William"
AW0089,"Abbott, William"
AW0090,"Allen, William"
AW0091,"Alexander, William"
AW0092,"Allison, William"
AW0093,"Anderson, William T."
AW0094,"Arbuckle, William"
AW0096,"Anderson, William"
AW0097,"Alexander, William"
AW0098,"Allison, William"
AW0100,"Allibone, William, Jr."
AW0101,"Allen, William"
AW0104,"Alexander, William"
AW0109,"Adams, William"
AW0111,"Atlee, William R."
AW0117,"Allen, William"
AW0119,"Anderson, William"
AW0123,"Ayres, William"
AW0124,"Audenried, William"
AW0126,"Aten, William"
AW0127,"Andrews, William"
AW0131,"Atchesson, William"
AW0132,"Adair, W.J."
AW0133,"Atlee, William R."
AW0134,"Ayers, William"
AW0138,"Armistead, West"
AW0142,"Anderson, William"
AW0143,"Adair, William"
AW0149,"Anthony, William"
AW0151,"Anderson, William"
AW0152,"Allen, West"
AW0153,"Arnold, William"
AW0154,"Adams, William Weston"
AW0155,"Anderson, William"
AW0156,"Aiken, William"
AW0162,"Anthony, William"
AW0163,"Arnold, William"
AW0164,"Allen, William"
AW0165,"Archer, William S."
AW0168,"Armistead, William"
AW0170,"Allen, William"
AW0172,"Armstrong, William"
AW0173,"Abney, William"
AW0182,"Anderson, W."
AW0189,"Anderson, William"
AW0190,"Alliband, William"
AW0191,"Armor, William"
AW0192,"Alligood, William"
AW0193,"Alliband, William"
AW0194,"Allen, William"
AW0195,"Allen, William C"
AZ0000,"Averill, Zera"
AZ0001,"Avitis, Zebina"
AZ0002,"Allen, Zachariah"
AZ0003,"Aydelott, Zadock"
BA0000,"Bagby, Arthur P."
BA0001,"Baker, Abner"
BA0002,"Bacon, Asa, Jr."
BA0003,"Bradley, Aaron"
BA0004,"Beatty, Adam"
BA0005,"Baker, Abram"
BA0006,"Bryan, Allen"
BA0007,"Boone, Alexius"
BA0008,"Brunner, Andrew"
BA0009,"Bailey, Abraham"
BA0010,"Blake, A."
BA0011,"Buckner, Alexander"
BA0012,"Burke, Aedanus"
BA0013,"Boone, Alexander"
BA0014,"Baldwin, Abraham"
BA0015,"Beck, Abraham"
BA0016,"Byrd, Abraham"
BA0017,"Bowers, Andrew"
BA0018,"Bates, Augustus"
BA0019,"Brown, Andrew"
BA0020,"Bishop, Abraham"
BA0021,"Barney, Asa C."
BA0022,"Brown, Abraham"
BA0023,"Barrett, Andrew"
BA0024,"Burdsall, Amos"
BA0025,"Boal, Asher"
BA0026,"Baldwin, Abraham"
BA0027,"Bruyn, Abraham"
BA0028,"Burr, Azias"
BA0029,"Barker, Augustus"
BA0030,"Brower, Abraham"
BA0031,"Brown, Anthony"
BA0032,"Bird, Abraham"
BA0033,"Baird, Andrew"
BA0034,"Billmeyer, Andrew"
BA0035,"Baughmos, Adam"
BA0036,"Bird, Andrew"
BA0037,"Baker, A."
BA0038,"Barker, Alexander"
BA0039,"Beelen, A."
BA0040,"Bankson, Andrew"
BA0041,"Bowman, Abraham"
BA0042,"Barlow, Aaron"
BA0043,"Brandon, Armstrong"
BA0044,"Barnet, A."
BA0045,"Bullitt, Alexander Scott"
BA0046,"Bonnel, Alexander"
BA0047,"Bartlett, Anthony"
BA0048,"Butler, Anthony"
BA0049,"Bennett, Aaron"
BA0050,"Bailey, A."
BA0051,"Bradford, Alexander"
BA0052,"Butler, Anthony"
BA0053,"Bowers, Alex"
BA0054,"Brown, Andrew"
BA0055,"Banta, Abraham"
BA0056,"Berry, Alexander, Junior"
BA0057,"Barrett, Arthur"
BA0058,"Burras, Arthur"
BA0059,"Babcock, A."
BA0060,"Bright, Amos C."
BA0061,"Bilbo, Archibald"
BA0062,"Butt, Adam"
BA0063,"Bienvenu, A."
BA0064,"Bell, Aaron"
BA0065,"Bigelow, Abijah"
BA0066,"Butler, Absalom"
BA0067,"Bruce, Andrew"
BA0068,"Brown, Augustus"
BA0069,"Brooks, Aaron"
BA0070,"Buchanan, Archibald"
BA0071,"Brown, Addanejah"
BA0072,"Brown, Amariah"
BA0073,"Boutell, Amos"
BA0074,"Blaney, Aaron"
BA0075,"Beall, Aza"
BA0076,"Brown, Aquilla A."
BA0077,"Bowie, Allen"
BA0078,"Bakard, Asa"
BA0079,"Baldwin, Abraham"
BA0080,"Bruce, Andrew"
BA0081,"Bowen, Aquilla G."
BA0082,"Bullitt, Alexander C."
BA0083,"Blessing, Abraham"
BA0084,"Bradford, Adam"
BA0085,"Banning, Andrew"
BA0086,"Bond, Amos"
BA0087,"Barstow, Alpheus"
BA0088,"Brooks, Asa"
BA0089,"Burr, Aaron, Jr."
BA0090,"Burt, Abel"
BA0091,"Biglow, Amos"
BA0092,"Babbit, Abel"
BA0093,"Bentine, Abner"
BA0094,"Bontell, Amos"
BA0095,"Bennett, Asahel M."
BA0096,"Brinckerhoff, Abraham, Jr."
BA0097,"Baker, Abraham"
BA0098,"Barker, Abraham"
BA0099,"Beck, Abraham"
BA0100,"Bloodgood, Abraham"
BA0101,"Brooks, Abraham"
BA0102,"Brouwer, Abraham E."
BA0103,"Backus, Albert"
BA0104,"Baldwin, Amos"
BA0105,"Bigelow, Abraham"
BA0106,"Bigelow, Abijah"
BA0107,"Burrows, Amos"
BA0108,"Bradford, Alden"
BA0109,"Bryant, Artemas"
BA0110,"Broad, Amos"
BA0111,"Babcock, Adam"
BA0112,"Brown, Adam"
BA0113,"Biglow, Alpheus, Jr."
BA0114,"Ball, Amzi L."
BA0115,"Barton, Arnold"
BA0116,"Brinker, Abraham"
BA0117,"Burtis, Arthur"
BA0118,"Baker, Albert"
BA0119,"Bodine, Adam"
BA0120,"Bayse, Alfred"
BA0121,"Benedict, Amos"
BA0122,"Boyd, Adam"
BA0123,"Bellinger, Adam, Jr."
BA0124,"Broome, Alexander"
BA0125,"Butler, Amos"
BA0126,"Babcock, Asa"
BA0127,"Bowker, Amos"
BA0128,"Backus, Andrew"
BA0129,"Bacon, Abel"
BA0130,"Biddleman, Abraham"
BA0131,"Bronson, Asa"
BA0132,"Becker, Abraham"
BA0133,"Breese, Arthur"
BA0134,"Burr, Aaron"
BA0135,"Barstow, Andrew A."
BA0136,"Brown, Andrew"
BA0137,"Bleakly, Andrew"
BA0138,"Brown, Amasa"
BA0139,"Budlong, Aaron"
BA0140,"Boyd, Alexander"
BA0141,"Beekman, Adam"
BA0142,"Bronson, Alvin"
BA0143,"Bockee, Abraham"
BA0144,"Beebe, Alexander M."
BA0145,"Burt, Asa"
BA0146,"Bush, Abijah"
BA0147,"Blanchard, Anthony I."
BA0148,"Bennet, Amos"
BA0149,"Bull, Alonzo"
BA0150,"Beckwith, Abijah"
BA0151,"Burr, Aaron"
BA0152,"Brace, Abel"
BA0153,"Buck, Asahel"
BA0154,"Bushnell, Alvin"
BA0155,"Brown, Aron"
BA0156,"Bessant, Abraham"
BA0157,"Brown, Anton"
BA0158,"Bledsoe, Aaron"
BA0159,"Brown, Asaph"
BA0160,"Brown, Archibald S."
BA0161,"Buell, Asa K."
BA0162,"Bordeaux, A. D."
BA0163,"Beall, Aza"
BA0164,"Bardin, Arthur"
BA0165,"Bingham, Alvan"
BA0166,"Blair, Alexander"
BA0167,"Brower, Abraham"
BA0168,"Brandon, Armstrong"
BA0169,"Boggs, Alexander"
BA0170,"Baker, Aaron"
BA0171,"Bonnet, Alex"
BA0172,"Baldwin, Augustus"
BA0173,"Binkley, Adam"
BA0174,"Baer, Abraham, Jr."
BA0175,"Burroughs, Asa K."
BA0176,"Bushnell, Andrews"
BA0177,"Buttles, Arory"
BA0178,"Baldwin, Augustus"
BA0179,"Bartlett, Andrew"
BA0180,"Brotherlin, Adam"
BA0181,"Bromell, Alex"
BA0182,"Bentley, Adamson"
BA0183,"Botsford, Amos"
BA0184,"Berry, Accory"
BA0185,"Baird, Absalom"
BA0186,"Bachman, Abraham"
BA0187,"Buck, Abner"
BA0188,"Bly, Allen"
BA0189,"Boyd, Andrew"
BA0190,"Brandt, Adam"
BA0191,"Brosnahan, A."
BA0192,"Boyd, Andrew"
BA0193,"Briggs, Abraham"
BA0194,"Boyd, Alexander"
BA0195,"Bloodgood, Archibald"
BA0196,"Brownson, Asahel"
BA0197,"Bayard, Andrew"
BA0198,"Buchanan, Alexander"
BA0199,"Bartleg, Andrew"
BA0200,"Barney, Allen"
BA0201,"Barton, Adam"
BA0202,"Boyd, Adam"
BA0203,"Brown, Alexander"
BA0204,"Banks, Andrew"
BA0205,"Bradley, Abraham"
BA0206,"Boaardman, Allyn"
BA0207,"Beans, Alexander"
BA0208,"Bailey, Abraham"
BA0209,"Bents, Aron"
BA0210,"Banning, Anthony"
BA0211,"Byers, Andrew"
BA0212,"Blair, Adam"
BA0213,"Bartmoss, Adam"
BA0214,"Bratt, Abraham"
BA0215,"Bard, Archibald"
BA0216,"Bennet, Anthony"
BA0217,"Bennet, Alfred"
BA0218,"Barnard, Ammiel"
BA0219,"Benedict, Aaron"
BA0220,"Buckley, A. M."
BA0221,"Brandt, Abraham"
BA0222,"Beach, Abijah H."
BA0223,"Bothwell, Alex"
BA0224,"Boyce, Amos"
BA0225,"Basted, Anthony I."
BA0226,"Birchard, Asahel"
BA0227,"Briggs, Abner"
BA0228,"Boden, Andrew"
BA0229,"Bowman, Andrew"
BA0230,"Beard, A."
BA0231,"Buckley, Anthony M."
BA0232,"Boggs, Alexander"
BA0233,"Benezett, Anthony"
BA0234,"Brown, Abraham"
BA0235,"Bancker, Abraham"
BA0236,"Brewster, Aaron"
BA0237,"Butler, Asaph"
BA0238,"Boyd, Archibald"
BA0239,"Byerly, Andrew"
BA0240,"Bovard, Alexander"
BA0241,"Buckman, Abner"
BA0242,"Bowden, Andrew"
BA0243,"Brackenridge, Alexander"
BA0244,"Barton, Aaron S."
BA0245,"Bower, Abraham"
BA0246,"Barney, Aaron"
BA0247,"Brown, Amasa T."
BA0248,"Buck, Agro A."
BA0249,"Barnum, Amos W."
BA0250,"Butler, Asaph"
BA0251,"Basman, Amos W."
BA0252,"Brown, Amos"
BA0253,"Baldwin, A."
BA0254,"Beaumont, Andrew"
BA0255,"Brown, Andrew"
BA0256,"Birchley, A."
BA0257,"Brookfield, Aaron"
BA0258,"Brittin, Abraham"
BA0259,"Bratton, Andrew"
BA0263,"Brown, Aguilla A."
BA0264,"Brinker, Abraham"
BA0266,"Bodean, A."
BA0268,"Boggs, A."
BA0269,"Brisbane, Adam P."
BA0270,"Brisbane, A. T."
BA0272,"Blanding, Abraham"
BA0273,"Bay, Andrew"
BA0275,"Beaty, A."
BA0276,"Baynard, Archibald C."
BA0277,"Black, Alexander"
BA0279,"Bowie, Alexander"
BA0281,"Boyce, A."
BA0284,"Burton, Asa"
BA0285,"Brown, Aaron"
BA0286,"Brockenbrough, Austin"
BA0287,"Boughton, Alexander S."
BA0289,"Barrett, Andrew"
BA0290,"Bonaparte, A."
BA0291,"Bingaman, Adam L."
BA0292,"Besheron, Abraham"
BB0000,"Brocket, Benjamin"
BB0001,"Blackwell, Benjamin"
BB0002,"Boston, Benjamin"
BB0003,"Bennett, Brook"
BB0004,"Beckes, Benjamin V."
BB0005,"Ballard, Bland W."
BB0006,"Briggs, Benjamin"
BB0007,"Burgess, Brice"
BB0008,"Butler, Benjamin"
BB0009,"Barry, Benjamin"
BB0010,"Brooke, Basil"
BB0011,"Bowling, Basil"
BB0012,"Byus, Bartholomew"
BB0013,"Bourne, Benjamin"
BB0014,"Brady, Benjamin"
BB0015,"Best, Bryant"
BB0016,"Beale, Benjamin"
BB0017,"Blanchard, Bearley"
BB0018,"Bussey, Benjamin"
BB0019,"Bartlett, Bailey"
BB0020,"Brown, Benjamin"
BB0021,"Burnell, Barker"
BB0022,"Bradley, Benjamin H."
BB0023,"Bellows, Benjamin"
BB0024,"Beekman, Benjamin"
BB0025,"Bell, Benjamin"
BB0026,"Bryan, Benjamin"
BB0027,"Bache, Benjamin F."
BB0028,"Brooks, Bowyer"
BB0029,"Butler, Benjamin"
BB0030,"Blackledge, Benjamin"
BB0031,"Brittain, Benjamin S."
BB0032,"Beasley, Benjamin"
BB0035,"Bennett, Benjamin"
BB0036,"Baker, Benjamin"
BB0037,"Baily, Benjamin"
BB0038,"Burt, Benjamin"
BB0039,"Birdsall, Benjamin"
BB0040,"Bingham, Benajah"
BB0041,"Bowen, Benjamin"
BB0042,"Bevier, Benjamin"
BB0043,"Brown, B."
BB0044,"Blankenship, Benjamin"
BB0045,"Beardsley, Benjamin"
BB0046,"Bell, Benjamin"
BB0047,"Blydenburgh, Benjamin B."
BB0048,"Bond, Benjamin"
BB0049,"Bliss, Beza E."
BB0050,"Butler, Benjamin"
BB0051,"Bicknell, Bennett"
BB0052,"Barker, Barnabus"
BB0053,"Bucknell, Bennett"
BB0054,"Barney, Benjamin"
BB0055,"Brown, Barnabus"
BB0056,"Barlow, Benjamin"
BB0057,"Bidwell, Barnabus"
BB0058,"Baker, Blake"
BB0059,"Bangs, Benjamin"
BB0060,"Bartlett, Benjamin D."
BB0061,"Beasley, Benjamin"
BB0062,"Bradley, Benjamin"
BB0063,"Baker, Blake"
BB0064,"Brickell, Benjamin"
BB0065,"Biswell, Barnabus"
BB0066,"Binder, Brice"
BB0067,"Bedell, Barnabus"
BB0068,"Bullock, Benjamin"
BB0069,"Bailey, Benjamin"
BB0070,"Barlet, Benjamin D."
BB0071,"Brown, Bedford"
BB0072,"Barney, Benjamin"
BB0073,"Bay, Benjamin"
BB0074,"Bull, Billingsly"
BB0075,"Barditt, B."
BB0076,"Brooke, Benjamin"
BB0077,"Brooks, Benjamin W."
BB0078,"Bell, Benjamin"
BB0079,"Burd, Benjamin"
BB0080,"Brandon, B."
BB0081,"Bishop, Bethuel"
BB0082,"Bass, Benjamin"
BB0083,"Bailey, Benjamin"
BB0084,"Beitzel, Benjamin"
BB0085,"Bauman, Benjamin"
BB0086,"Bryant, Beza"
BB0087,"Byerly, Benjamin"
BB0088,"Bonsall, Benjamin S."
BB0089,"Bruce, Barnard"
BB0090,"Baldwin, B. F."
BB0091,"Baley, Backalish"
BB0092,"Bursky, Benjamin"
BB0093,"Byrd, Benjamin"
BB0094,"Bailey, Benjamin"
BB0095,"Bineham, Benjamin"
BB0096,"Beckwith, Barak"
BB0097,"Bee, Barnard E."
BB0098,"Brown, Barnett H."
BB0099,"Bassett, Burwell"
BB0100,"Brockway, Beaman"
BB0101,"Ball, Burgess"
BB0102,"Biggs, Benjamin"
BB0103,"Brown, Benjamin"
BB0104,"Brooks, Benedict"
BB0105,"Bailey, Benjamin"
BB0106,"Benedict, Benjamin"
BB0107,"Bivens, Benjamin O."
BB0108,"Brown, Billings"
BB0109,"Brooks, Birdseye"
BB0110,"Blount, Benjamin, Jr."
BB0111,"Barton, Benjamin"
BB0112,"Barrett, Benjamin"
BB0113,"Brown, Benjamin"
BB0114,"Bryan, Bernard"
BB0115,"Butler, Benjamin"
BB0116,"Bardenier, Barent"
BB0117,"Brown, B. T."
BB0118,"Brockway, Burbank"
BB0119,"Ballou, Benjamin"
BB0120,"Baldwin, Briscoe G."
BB0121,"Brice, Benjamin J."
BB0122,"Barry, Bartley C."
BB0123,"Baldwin, Benjamin"
BB0124,"Blackiston, Benjamin"
BB0125,"Burton, Benjamin"
BB0126,"Barker, Boquell"
BB0127,"Boulden, Benjamin B."
BB0128,"Bullared, Beroth"
BB0129,"Brownwell, Benjamin, Jr."
BB0130,"Bloom, Bernard"
BB0131,"Blodgett, Benjamin"
BB0132,"Barlow, Byram H."
BB0133,"Beardslee, Bela"
BB0134,"Benson, Bildad"
BB0135,"Bigraft, Billy"
BB0136,"Brewster, Benjamin"
BB0137,"Burges, Bangs"
BB0138,"Bartlett, Benjamin"
BB0139,"Betton, Benjamin"
BB0140,"Buckman, Benjamin"
BB0141,"Byington, Benjamin"
BB0142,"Boardman, Benajah"
BB0143,"Bennet, Benjamin"
BB0144,"Benjamin, Benjamin"
BB0145,"Bundy, Benajah"
BB0146,"Bruster, Bruster"
BB0147,"Birchem, Benjamin"
BB0148,"Broome, Benjamin"
BB0149,"Beaty, Benjamin"
BB0150,"Bach, Bazra A."
BB0151,"Baldwin, Benjamin P."
BB0152,"Burges, Barzillai"
BC0000,"Burroughs, Charles"
BC0001,"Burruss, Charles"
BC0002,"Buckeley, Charles"
BC0003,"Bostwick, Charles"
BC0004,"Bently, Caleb"
BC0005,"Bell, C. H."
BC0006,"Biddle, Charles"
BC0007,"Blakeman, Curtis"
BC0008,"Buker, Carver"
BC0009,"Beggs, Charles"
BC0010,"Broole, Charles"
BC0011,"Baldy, Christopher"
BC0012,"Beatty, Cornelius"
BC0013,"Braxton, Carter"
BC0014,"Buck, Charles"
BC0015,"Buster, Claudius"
BC0016,"Blount, Charles, Jr."
BC0017,"Breathitt, Cardwell"
BC0018,"Bailey, C.B."
BC0019,"Beverley, Carter"
BC0020,"Bushnell, Charles"
BC0021,"Beall, Clemont"
BC0022,"Broadway, Charles Frederick"
BC0023,"Bilderback, Charles"
BC0024,"Busser, Christopher"
BC0025,"Benny, Charles W."
BC0026,"Bowen, Charles"
BC0027,"Brant, Creighton"
BC0028,"Boerstler, Charles G."
BC0029,"Bulfinch, Charles"
BC0030,"Brodhead, Charles"
BC0031,"Bingham, Caleb"
BC0032,"Bowles, Caleb"
BC0033,"Barnard, Carter"
BC0034,"Busseron, C."
BC0035,"Beardslee, Charles"
BC0036,"Bosworth, Cyrus"
BC0037,"Black, Christopher"
BC0038,"Byrd, C. W."
BC0039,"Brigham, Charles"
BC0040,"Brown, Cyrus"
BC0041,"Brown, Chauncey"
BC0042,"Board, Christian"
BC0043,"Board, Charles"
BC0044,"Bogart, Casparus"
BC0045,"Bradbury, Charles"
BC0046,"Brown, Clark"
BC0047,"Blake, Caleb"
BC0048,"Boatwright, Charles W."
BC0049,"Boyers, Charles"
BC0050,"Brooks, Cotton B."
BC0051,"Boughton, Claudius V."
BC0052,"Benjamin, Caleb"
BC0053,"Brookins, Calvin"
BC0054,"Bruyn, Cornelius"
BC0055,"Bain, Casparus"
BC0056,"Bellinger, Christopher P."
BC0057,"Baker, Charles"
BC0058,"Bruzier, Charles"
BC0059,"Baldwin, Charles"
BC0060,"Belding, Chauncey"
BC0061,"Bedell, Cornelius"
BC0062,"Blauvelt, Cornelius A."
BC0063,"Belknap, Chauncey"
BC0064,"Baker, Caleb"
BC0065,"Belding, Chester"
BC0066,"Beakley, Christopher"
BC0067,"Bruyn, Charles"
BC0068,"Bergen, Cornelius"
BC0069,"Bevier, Conrad"
BC0070,"Borland, Charles, Jr."
BC0071,"Billingley, Cyrus"
BC0072,"Barnum, Caleb"
BC0073,"Brown, Constant"
BC0074,"Banner, Charles"
BC0075,"Blount, Clement"
BC0076,"Benton, Caleb"
BC0077,"Blackman, Cullen"
BC0078,"Bagge, Charles F."
BC0079,"Ball, Calvin"
BC0080,"Benner, Christian"
BC0081,"Beatty, Cyrus P."
BC0082,"Brush, Cornwall"
BC0083,"Bradford, Charles"
BC0084,"Bucher, Conrad"
BC0085,"Benjamin, Cyrus"
BC0086,"Bombach, Conrad"
BC0087,"Bonnell, Clement"
BC0088,"Bartling, C."
BC0089,"Biddle, Charles"
BC0090,"Burz, Christian"
BC0091,"Berry, Conrad"
BC0092,"Brown, Charles"
BC0093,"Bedell, Christopher"
BC0094,"Bauman, Christian"
BC0095,"Bicknell, Calvin"
BC0096,"Boyle, Charles"
BC0097,"Bartling, Christlieb"
BC0098,"Brooke, Clement"
BC0099,"Birchall, Caleb"
BC0100,"Bezze, Christopher"
BC0101,"Bragg, Caleb"
BC0102,"Beekman, Christopher"
BC0103,"Boru, Casper M."
BC0104,"Barrett, Charles"
BC0105,"Barrington, Charles"
BC0106,"Bishop, Celebe"
BC0107,"Brenneman, Cn."
BC0108,"Bixler, Christian"
BC0109,"Bucher, Conrad"
BC0110,"Betts, Chauncey"
BC0111,"Barnitz, Charles A."
BC0112,"Brockway, Charles"
BC0113,"Bruckman, Charles A."
BC0114,"Burlington, Charles"
BC0115,"Bruyn, Cornelius"
BC0116,"Blackfan, Crispin"
BC0117,"Barnes, Churchhill"
BC0118,"Brower, Christian"
BC0119,"Barber, Charles"
BC0120,"Budlong, Caleb"
BC0121,"Brobat, Christine"
BC0122,"Brobst, Christian"
BC0123,"Brown, Charles"
BC0124,"Bauer, Christian"
BC0125,"Broadhead, Charles C."
